{'id': 500001, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600036, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600037, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600038, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600039, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600040, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600041, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600042, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600043, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600044, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600045, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600046, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600047, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600048, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600049, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600050, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600051, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600052, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600053, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600054, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600055, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600056, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600057, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600058, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600059, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600060, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600061, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600062, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600063, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600064, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600065, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600066, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600067, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600068, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600069, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600070, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600071, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600072, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600073, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600074, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600075, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600076, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600077, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600078, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600079, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600080, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600081, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600082, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600083, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600084, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600085, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600086, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600087, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600088, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600089, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600090, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600091, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600092, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600093, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600094, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600095, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600096, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600097, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600098, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600099, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600100, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600101, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600102, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600103, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600104, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600105, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600106, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600107, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600108, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600109, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600110, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600111, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600112, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600113, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600114, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600115, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600116, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600117, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600118, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600119, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600120, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600121, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600122, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600123, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600124, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600125, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600126, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600127, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600128, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600129, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600130, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600131, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600132, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600133, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600134, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600135, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600136, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600137, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600138, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600139, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600140, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600141, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600142, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600143, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600144, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600145, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600146, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600147, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600148, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600149, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600150, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600151, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600152, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600153, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600154, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600155, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600156, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600157, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600158, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600159, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600160, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600161, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600162, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600163, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600164, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600165, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600166, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600167, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600168, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600169, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600170, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600171, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600172, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600173, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600174, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600175, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600176, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600177, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600178, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600179, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600180, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600181, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600182, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600183, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600184, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600185, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600186, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600187, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600188, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600189, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600190, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600191, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600192, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600193, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600194, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600195, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600196, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600197, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600198, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600199, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600200, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600201, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600202, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600203, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600204, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600205, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600206, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600207, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600208, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600209, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600210, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600211, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600212, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600213, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600214, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600215, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600216, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600217, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600218, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600219, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600220, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600221, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600222, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600223, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600224, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600225, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600226, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600227, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600228, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600229, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600230, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600231, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600232, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600233, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600234, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600235, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600236, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600237, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600238, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600239, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600240, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600241, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600242, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600243, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600244, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600245, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600246, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600247, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600248, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600249, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600250, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600251, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600252, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600253, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600254, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600255, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600256, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600257, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600258, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600259, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600260, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600261, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600262, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600263, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600264, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600265, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600266, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600267, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600268, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600269, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600270, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600271, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600272, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600273, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600274, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600275, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600276, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600277, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600278, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600279, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600280, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600281, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600282, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600283, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600284, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600285, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600286, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600287, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600288, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600289, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600290, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600291, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600292, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600293, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600294, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600295, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600296, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600297, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600298, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600299, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600300, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600301, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600302, 'value': 'UNKNOWN', 'test_case': 'EXIST2024'}
{'id': 600303, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600304, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600305, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600306, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600307, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600308, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600309, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600310, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600311, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600312, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600313, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600314, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600315, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600316, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600317, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600318, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600319, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600320, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600321, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600322, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600323, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600324, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600325, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600326, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600327, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600328, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600329, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600330, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600331, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600332, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600333, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600334, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600335, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600336, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600337, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600338, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600339, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600340, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600341, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600342, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600343, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600344, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600345, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600346, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600347, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600348, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600349, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600350, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600351, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600352, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600353, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600354, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600355, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600356, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600357, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600358, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600359, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600360, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600361, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600362, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600363, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600364, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600365, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600366, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600367, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600368, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600369, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600370, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600371, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600372, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600373, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600374, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600375, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600376, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600377, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600378, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600379, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600380, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600381, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600382, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600383, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600384, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600385, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600386, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600387, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600388, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600389, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600390, 'value': 'REPORTED', 'test_case': 'EXIST2024'}
{'id': 600391, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600392, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600393, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600394, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600395, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600396, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600397, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600398, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600399, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600400, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600401, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600402, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600403, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600404, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600405, 'value': '-', 'test_case': 'EXIST2024'}
{'id': 600406, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600407, 'value': 'DIRECT', 'test_case': 'EXIST2024'}
{'id': 600408, 'value': 'JUDGEMENTAL', 'test_case': 'EXIST2024'}
{'id': 600409, 'value': '-', 'test_case': 'EXIST2024'}
