{'id': 500001, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600211, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600212, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600213, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600214, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600215, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600216, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600217, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600218, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600219, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600220, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600221, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600222, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600223, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600224, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600225, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600226, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600227, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600228, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600229, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600230, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600231, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600232, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600233, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600234, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600235, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600236, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600237, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600238, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600239, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600240, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600241, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600242, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600243, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600244, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600245, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600246, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600247, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600248, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600249, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600250, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600251, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600252, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600253, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600254, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600255, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600256, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600257, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600258, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600259, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600260, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600261, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600262, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600263, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600264, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600265, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600266, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600267, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600268, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600269, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600270, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600271, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600272, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600273, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600274, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600275, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600276, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600277, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600278, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600279, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600280, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600281, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600282, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600283, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600284, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600285, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600286, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600287, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600288, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600289, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600290, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600291, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600292, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600293, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600294, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600295, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600296, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600297, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600298, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600299, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600300, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600301, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600302, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600303, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600304, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600305, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600306, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600307, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600308, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600309, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600310, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600311, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600312, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600313, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600314, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600315, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600316, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600317, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600318, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600319, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600320, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600321, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600322, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600323, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600324, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600325, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600326, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600327, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600328, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600329, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600330, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600331, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600332, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600333, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600334, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600335, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600336, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600337, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600338, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600339, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600340, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600341, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600342, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600343, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600344, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600345, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600346, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600347, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600348, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600349, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600350, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600351, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600352, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600353, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600354, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600355, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600356, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600357, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600358, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600359, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600360, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600361, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600362, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600363, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600364, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600365, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600366, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600367, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600368, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600369, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600370, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600371, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600372, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600373, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600374, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600375, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600376, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600377, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600378, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600379, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600380, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600381, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600382, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600383, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600384, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600385, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600386, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600387, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600388, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600389, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600390, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600391, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600392, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600393, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600394, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600395, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600396, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600397, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600398, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600399, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600400, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600401, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600402, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600403, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600404, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600405, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600406, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600407, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600408, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600409, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600410, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600411, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600412, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600413, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600414, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600415, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600416, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600417, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600418, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600419, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600420, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600421, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600422, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600423, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600424, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600425, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600426, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600427, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600428, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600429, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600430, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600431, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600432, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600433, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600434, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600435, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600436, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600437, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600438, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600439, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600440, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600441, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600442, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600443, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600444, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600445, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600446, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600447, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600448, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600449, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600450, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600451, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600452, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600453, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600454, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600455, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600456, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600457, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600458, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600459, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600460, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600461, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600462, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600463, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600464, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600465, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600466, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600467, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600468, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600469, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600470, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600471, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600472, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600473, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600474, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600475, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600476, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600477, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600478, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600479, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600480, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600481, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600482, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600483, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600484, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600485, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600486, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600487, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600488, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600489, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600490, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600491, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600492, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600493, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600494, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600495, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600496, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600497, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600498, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600499, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600500, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600501, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600502, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600503, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600504, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600505, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600506, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600507, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600508, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600509, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600510, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600511, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600512, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600513, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600514, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600515, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600516, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600517, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600518, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600519, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600520, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600521, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600522, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600523, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600524, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600525, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600526, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600527, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600528, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600529, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600530, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600531, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600532, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600533, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600534, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600535, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600536, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600537, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600538, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600539, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600540, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600541, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600542, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600543, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600544, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600545, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600546, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600547, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600548, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600549, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600550, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600551, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600552, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600553, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600554, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600555, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600556, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600557, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600558, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600559, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600560, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600561, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600562, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600563, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600564, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600565, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600566, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600567, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600568, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600569, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600570, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600571, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600572, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600573, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600574, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600575, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600576, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600577, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600578, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600579, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600580, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600581, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600582, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600583, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600584, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600585, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600586, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600587, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600588, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600589, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600590, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600591, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600592, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600593, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600594, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600595, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600596, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600597, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600598, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600599, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600600, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600601, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600602, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600603, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600604, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600605, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600606, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600607, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600608, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600609, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600610, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600611, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600612, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600613, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600614, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600615, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600616, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600617, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600618, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600619, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600620, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600621, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600622, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600623, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600624, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600625, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600626, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600627, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600628, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600629, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600630, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600631, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600632, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600633, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600634, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600635, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600636, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600637, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600638, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600639, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600640, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600641, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600642, 'value': '0', 'test_case': 'EXIST2024'}
{'id': 600643, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600644, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600645, 'value': '1', 'test_case': 'EXIST2024'}
{'id': 600646, 'value': '1', 'test_case': 'EXIST2024'}
